,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2024-10-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1417.7469226619235,0.0,0.0,0.0,0.0,0.0,1375.7574394737183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.3327009647774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.960461348773,0.0,0.0,0.0,0.0,0.0
2024-10-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.424964526555,0.0,0.0,1345.2098428906406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.5996943304249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.1895021792848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.8838245541924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 03:15:00,0.0,0.0,0.0,0.0,0.0,1224.9530728617046,0.0,1236.7228589188596,0.0,1258.1846482852973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.8387041517071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.1382854066605,0.0,0.0
2024-10-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.2557533204629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.6661290029786,0.0,1283.4718073836739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.6869171004932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.2852598252728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.4326080623266,1090.872025660601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0141911653106,0.0,1077.028397556291,0.0,0.0,0.0,0.0
2024-10-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.805973157645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.6039433499031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.2355148664517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0243315465354,0.0,0.0,0.0,0.0,0.0,0.0,1361.757597150824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.6283697630283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.5314147715994,0.0,0.0,1358.0959630158409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0682433913094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.5396632307277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.552938832651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.4589994223618,0.0,0.0,1101.6179892455366,0.0,0.0,0.0,0.0,0.0
2024-10-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,980.4427563901047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.9185922581952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.8485254774624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.2032902859332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.2306167540821,0.0,0.0,0.0,0.0,0.0
2024-10-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.9023365456374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.2587696738708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,987.3484210256939,0.0,959.3845067558926,0.0,999.1943021301529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.2573984645325,0.0,0.0
2024-10-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7837937597868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0154765891289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.4393390048572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.8334574444798,0.0,0.0,0.0,0.0
2024-10-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.722801270952,0.0,0.0,0.0,0.0,0.0,0.0,1031.814962381833,0.0,0.0,0.0,1020.3765315150858,0.0,0.0,0.0,0.0,0.0,0.0,1012.623175293212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.1252234950905,0.0,0.0,0.0,0.0,0.0,1050.4670643894472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.386321320652,0.0,1252.5538673036906,0.0,1300.615140550855,0.0,0.0,0.0,0.0,0.0,1261.578568077392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.46302475561,0.0,0.0,0.0,0.0
2024-10-01 07:15:00,0.0,0.0,0.0,924.0983346113533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.2447841685863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.4238365563607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5249420330401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.3883976039004,0.0,0.0,0.0,0.0,0.0
2024-10-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.2170641140237,0.0,0.0,1313.876871058692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.7745746129772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.587282199303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.8884153798817,0.0,0.0,1164.8655572840219,0.0,0.0,1205.1360649799842,0.0,0.0,1196.4050892368343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1033.1378898721928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.4467996358808,0.0,1106.2110660184212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.5937229000958,0.0,0.0,0.0,0.0,1135.4526237587504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.3021156682512,0.0,0.0,0.0,1148.0459867976542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.9196277399024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.5614195285104,1119.8880519312834,0.0
2024-10-01 08:45:00,0.0,0.0,0.0,0.0,0.0,1188.1610601572506,0.0,1218.670103766928,0.0,1173.8048385423908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.4360770783169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.4402469361805,0.0,0.0,0.0,1189.7344012725978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0701511072864,0.0,0.0,0.0,1216.2629913981973,0.0,0.0,0.0,0.0
2024-10-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.6255611320948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.6272001944913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.4662196768884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.112919580713,0.0,0.0
2024-10-01 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.165492228264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0618583403882,0.0,0.0,0.0,0.0,0.0,0.0,1387.544145138967,0.0,0.0,0.0,0.0,0.0,0.0,1418.339906798205,0.0,0.0,0.0,0.0,0.0
2024-10-01 09:30:00,0.0,33.688128866592045,0.0,0.0,0.0,0.0,1.1331363519762796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.851083606631,0.0,0.0,0.0,2.3328329771751584,1504.328174664665,0.0,0.0,13.045202272923525,0.0,0.0,0.0,0.0,12.441675072520297,0.0,17.118375884895976,0.0,18.999704126123156,1474.6854602260278,25.879322180885566,0.0,0.0,0.0,19.033959795219182,0.0,0.0,0.0,0.0,5.55270796419218,0.0,0.0,0.0,0.0,1468.714352214522,0.0,0.0,17.28594144472646,3.1337504540654457,0.0,0.0,0.0,26.92025899741904
2024-10-01 09:45:00,0.0,8.409960999085564,2.7274766711004235,8.023768727806395,2.271383493792463,16.761491935982622,51.86441441753698,0.0,0.0,0.0,1.9784478306371498,29.21931626395716,33.08246368563119,14.598131514810909,0.0,0.0,1527.2205037632075,1516.9679815432316,0.0,3.7625816004009995,1500.7417399347773,0.0,15.012145878275211,0.04633400411359645,1.0002257203150826,1507.0442697989101,0.40728647750953595,0.0,26.709695367743294,11.938484683168342,1513.318453559365,29.073983648120077,0.0,14.90818976719724,14.651005793993168,0.0,14.775804273380242,0.0,7.979240915613196,14.515075687227743,0.0,8.690788226392819,15.62617916654672,4.020251891719465,1510.2607547302314,0.0,23.74290809300621,0.0,30.274782369495156,0.10949066390818363,53.71419305660355,23.656924497432794,0.0,0.0,0.0,2.0172437167767514,33.726421553897836,0.0,14.819170441562049,8.998602427777023
2024-10-01 10:00:00,69.10704317754066,59.100461593183816,1570.4112261789764,1583.3549990088836,66.75190092829068,74.64414230350886,59.790939135378046,81.04694551820751,67.26173552128792,19.82253862738338,61.86704010267314,1580.510900269449,1555.4741552104967,69.76206948108558,62.04895856188773,64.28034639573411,83.85940049100586,59.266717328405754,80.12538377116189,85.47713741859056,120.32264334944318,69.18576945754613,76.76817236197252,52.748873969459716,76.82237938331717,51.21152073180083,85.88166749184364,50.271161736358124,57.166591190475856,104.22357511532033,60.22167769621411,82.23267481876283,69.98435040942174,78.90173776110525,105.2108556308825,99.59589799482065,1576.3589752275648,40.83210012333619,56.57203983392873,94.07060175910881,48.87004298702306,1584.867389650739,70.23485019003847,58.49133727948508,85.51856621768289,46.02944857833825,69.30711079260121,67.68921712400086,1578.5393700295244,69.88190169796711,57.13435583537682,1557.4375472871052,27.33982437771595,77.16322561235735,1540.430160221851,62.268298487434144,30.64871329729941,74.60360627926455,64.05326355865773,63.49839713820363
